fname,itp,tp_prob,its,ts_prob
CM_PRA_00_HHE_100_2019122504595999.mseed_30000,[2691],[ 0.682464],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_33000,[2816],[ 0.30933517],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_33000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_33000,[2317],[ 0.6468988],[2540],[ 0.41373837]
CM_CHI_00_HHE_100_2019122504595999.mseed_33000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_36000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_36000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_36000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_6000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_33000,[1996],[ 0.70388025],[ 258 2381],[ 0.61664325  0.3945601 ]
CM_PIRM_00_HHE_100_2019122505000000.mseed_9000,[1652],[ 0.69977176],[1925],[ 0.5271346]
CM_BELO_00_HHE_100_2019122505000000.mseed_39000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_36000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_39000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_42000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_36000,[2605],[ 0.8124584],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_39000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_36000,[1716 2836],[ 0.9612088  0.971806 ],[ 798 2062],[ 0.74013966  0.8915507 ]
CM_TAPM_00_HHE_100_2019122505000000.mseed_39000,[2088],[ 0.50075173],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_39000,[715],[ 0.8864771],[1761],[ 0.64474714]
CM_URMC_00_HHE_100_2019122504595999.mseed_39000,[2711],[ 0.9715154],[196],[ 0.73907375]
CM_CVER_00_HHE_100_2019122505000000.mseed_42000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_45000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_42000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_12000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_42000,[1122],[ 0.84093386],[1301],[ 0.75129825]
CM_PRA_00_HHE_100_2019122504595999.mseed_42000,[630],[ 0.9373157],[1689],[ 0.67877495]
CM_CVER_00_HHE_100_2019122505000000.mseed_45000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_48000,[],[],[250],[ 0.40106875]
CM_PRA_00_HHE_100_2019122504595999.mseed_45000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_45000,[1066],[ 0.5180127],[1258],[ 0.7766056]
CM_PIRM_00_HHE_100_2019122505000000.mseed_15000,[1825],[ 0.36369336],[983],[ 0.4029545]
CM_CVER_00_HHE_100_2019122505000000.mseed_48000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_42000,[],[],[68],[ 0.6579469]
CM_ORTC_00_HHE_100_2019122504595999.mseed_9000,[],[],[2453],[ 0.36569506]
CM_BELO_00_HHE_100_2019122505000000.mseed_51000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_45000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_45000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_48000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_51000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_48000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_54000,[],[],[953],[ 0.3583338]
CM_PRA_00_HHE_100_2019122504595999.mseed_48000,[2938],[ 0.938491],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_18000,[1924],[ 0.5002803],[ 191 2378],[ 0.40429062  0.7238334 ]
CM_ORTC_00_HHE_100_2019122504595999.mseed_12000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_51000,[1291],[ 0.82217413],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_48000,[2140],[ 0.9606557],[2529],[ 0.77745485]
CM_CHI_00_HHE_100_2019122504595999.mseed_51000,[ 917 1005],[ 0.34457406  0.40100887],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_57000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_51000,[],[],[947],[ 0.8304004]
CM_CVER_00_HHE_100_2019122505000000.mseed_54000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_15000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_21000,[2713],[ 0.6242593],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_51000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_60000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_54000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_54000,[],[],[440],[ 0.79471993]
CM_CHI_00_HHE_100_2019122504595999.mseed_57000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_57000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_63000,[1903],[ 0.83008564],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_60000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_54000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_57000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_18000,[2908],[ 0.7934967],[265],[ 0.4155273]
CM_PIRM_00_HHE_100_2019122505000000.mseed_24000,[1529],[ 0.34770086],[2045],[ 0.3504314]
CM_URMC_00_HHE_100_2019122504595999.mseed_54000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_60000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_63000,[1171],[ 0.84756976],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_57000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_63000,[847],[ 0.9129762],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_27000,[],[],[1731],[ 0.34659675]
CM_BELO_00_HHE_100_2019122505000000.mseed_66000,[],[],[1144],[ 0.46746007]
CM_TAPM_00_HHE_100_2019122505000000.mseed_60000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_57000,[2228],[ 0.6781174],[2556],[ 0.82920223]
CM_PRA_00_HHE_100_2019122504595999.mseed_60000,[2868],[ 0.9565112],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_21000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_66000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_63000,[254],[ 0.9755637],[1320],[ 0.7207235]
CM_CHI_00_HHE_100_2019122504595999.mseed_69000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_66000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_30000,[2495],[ 0.33139396],[301],[ 0.38378382]
CM_BELO_00_HHE_100_2019122505000000.mseed_69000,[],[],[60],[ 0.4104974]
CM_CHI_00_HHE_100_2019122504595999.mseed_72000,[2760],[ 0.8782086],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_60000,[2361],[ 0.9731048],[2706],[ 0.66523397]
CM_TAPM_00_HHE_100_2019122505000000.mseed_63000,[1610],[ 0.9293632],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_24000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_66000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_72000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_69000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_63000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_69000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_66000,[],[],[879],[ 0.4923248]
CM_BELO_00_HHE_100_2019122505000000.mseed_75000,[],[],[2757],[ 0.3414472]
CM_CHI_00_HHE_100_2019122504595999.mseed_75000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_33000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_27000,[1404],[ 0.30635542],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_72000,[1806],[ 0.8755033],[2817],[ 0.90209824]
CM_CVER_00_HHE_100_2019122505000000.mseed_72000,[2409],[ 0.55532956],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_30000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_36000,[],[],[251],[ 0.30322808]
CM_CVER_00_HHE_100_2019122505000000.mseed_75000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_78000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_69000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_66000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_75000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_78000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_33000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_81000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_36000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_84000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_39000,[2479],[ 0.36530897],[1171],[ 0.30616567]
CM_URMC_00_HHE_100_2019122504595999.mseed_69000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_72000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_78000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_81000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_78000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_39000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_42000,[ 121 1655],[ 0.783294    0.34731516],[431],[ 0.62747383]
CM_CVER_00_HHE_100_2019122505000000.mseed_81000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_42000,[],[],[2017],[ 0.47249377]
CM_CVER_00_HHE_100_2019122505000000.mseed_84000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_75000,[2147],[ 0.7797214],[2335],[ 0.38381407]
CM_BELO_00_HHE_100_2019122505000000.mseed_87000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_84000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_72000,[995],[ 0.9792804],[1389],[ 0.5477391]
CM_PRA_00_HHE_100_2019122504595999.mseed_81000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_45000,[],[],[369],[ 0.59406936]
CM_PIRM_00_HHE_100_2019122505000000.mseed_45000,[],[],[1981],[ 0.48985907]
CM_BELO_00_HHE_100_2019122505000000.mseed_90000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_87000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_93000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_48000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_84000,[1887],[ 0.91654813],[2881],[ 0.8510475]
CM_TAPM_00_HHE_100_2019122505000000.mseed_78000,[],[],[51],[ 0.53402436]
CM_ORTC_00_HHE_100_2019122504595999.mseed_48000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_87000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_75000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_87000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_90000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_78000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_93000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_51000,[1736],[ 0.9800598],[1841],[ 0.7906639]
CM_CHI_00_HHE_100_2019122504595999.mseed_90000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_51000,[655],[ 0.84383374],[2629],[ 0.60263914]
CM_TAPM_00_HHE_100_2019122505000000.mseed_81000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_96000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_90000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_96000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_93000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_99000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_99000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_84000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_54000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_54000,[],[],[1146],[ 0.760449]
CM_URMC_00_HHE_100_2019122504595999.mseed_81000,[],[],[2409],[ 0.407974]
CM_CHI_00_HHE_100_2019122504595999.mseed_93000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_96000,[983],[ 0.92592806],[1361],[ 0.4838951]
CM_BELO_00_HHE_100_2019122505000000.mseed_102000,[1250],[ 0.84477556],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_102000,[187],[ 0.9468604],[1713],[ 0.36873493]
CM_PIRM_00_HHE_100_2019122505000000.mseed_57000,[],[],[1349],[ 0.4358395]
CM_CHI_00_HHE_100_2019122504595999.mseed_96000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_99000,[2599],[ 0.96825856],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_105000,[],[],[493],[ 0.50805795]
CM_URMC_00_HHE_100_2019122504595999.mseed_84000,[1080],[ 0.96439147],[1463],[ 0.5451507]
CM_CVER_00_HHE_100_2019122505000000.mseed_105000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_57000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_87000,[ 265 2193],[ 0.34272826  0.7341263 ],[2424],[ 0.59737784]
CM_CVER_00_HHE_100_2019122505000000.mseed_108000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_99000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_111000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_108000,[],[],[100],[ 0.42481267]
CM_TAPM_00_HHE_100_2019122505000000.mseed_90000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_60000,[1965],[ 0.751576],[2513],[ 0.41779202]
CM_URMC_00_HHE_100_2019122504595999.mseed_87000,[],[],[ 481 1891],[ 0.6335323  0.4489894]
CM_PRA_00_HHE_100_2019122504595999.mseed_102000,[],[],[636],[ 0.5201953]
CM_ORTC_00_HHE_100_2019122504595999.mseed_60000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_102000,[508],[ 0.7439078],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_105000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_108000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_114000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_111000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_63000,[977],[ 0.9377049],[2589],[ 0.520833]
CM_URMC_00_HHE_100_2019122504595999.mseed_90000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_63000,[2154],[ 0.94089705],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_93000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_105000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_111000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_114000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_117000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_114000,[],[],[53],[ 0.5502866]
CM_TAPM_00_HHE_100_2019122505000000.mseed_96000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_117000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_66000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_108000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_66000,[],[],[1591],[ 0.37772268]
CM_URMC_00_HHE_100_2019122504595999.mseed_93000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_120000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_117000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_120000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_111000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_69000,[],[],[47],[ 0.3890605]
CM_CVER_00_HHE_100_2019122505000000.mseed_123000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_120000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_69000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_96000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_99000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_123000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_123000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_114000,[2916],[ 0.66250336],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_99000,[1711],[ 0.9838071],[2064],[ 0.8973108]
CM_BELO_00_HHE_100_2019122505000000.mseed_126000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_72000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_117000,[],[],[937],[ 0.58872044]
CM_TAPM_00_HHE_100_2019122505000000.mseed_102000,[952],[ 0.93807864],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_126000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_126000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_72000,[2544],[ 0.47725347],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_75000,[700],[ 0.7336249],[51],[ 0.31066316]
CM_CVER_00_HHE_100_2019122505000000.mseed_129000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_129000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_120000,[335],[ 0.7689675],[1364],[ 0.8012912]
CM_ORTC_00_HHE_100_2019122504595999.mseed_75000,[],[],[1519],[ 0.5567628]
CM_CVER_00_HHE_100_2019122505000000.mseed_132000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_129000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_105000,[],[],[219],[ 0.6276476]
CM_URMC_00_HHE_100_2019122504595999.mseed_102000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_78000,[],[],[88],[ 0.5363004]
CM_TAPM_00_HHE_100_2019122505000000.mseed_108000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_78000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_135000,[1512],[ 0.9316081],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_132000,[],[],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_105000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_132000,[],[],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_123000,[2915],[ 0.3475703],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_81000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_81000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_111000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_114000,[],[],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_138000,[],[],[89],[ 0.47663203]
CM_BELO_00_HHE_100_2019122505000000.mseed_135000,[2563],[ 0.89757496],[],[]
CM_PRA_00_HHE_100_2019122504595999.mseed_126000,[2863],[ 0.9610265],[],[]
CM_CVER_00_HHE_100_2019122505000000.mseed_141000,[],[],[],[]
CM_PIRM_00_HHE_100_2019122505000000.mseed_84000,[],[],[],[]
CM_ORTC_00_HHE_100_2019122504595999.mseed_84000,[],[],[],[]
CM_CHI_00_HHE_100_2019122504595999.mseed_135000,[1851],[ 0.9331274],[],[]
CM_URMC_00_HHE_100_2019122504595999.mseed_108000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_117000,[],[],[],[]
CM_BELO_00_HHE_100_2019122505000000.mseed_138000,[],[],[],[]
CM_TAPM_00_HHE_100_2019122505000000.mseed_120000,[1709],[ 0.5712044],[387 445],[ 0.3862369   0.33907583]
